piece,side,x,y
piece_1,side_2,277,277
piece_1,side_2,277,276
piece_1,side_2,277,275
piece_1,side_2,277,274
piece_1,side_2,277,273
piece_1,side_2,277,272
piece_1,side_2,277,271
piece_1,side_2,277,270
piece_1,side_2,277,269
piece_1,side_2,277,268
piece_1,side_2,277,267
piece_1,side_2,277,266
piece_1,side_2,277,265
piece_1,side_2,277,264
piece_1,side_2,277,263
piece_1,side_2,277,262
piece_1,side_2,277,261
piece_1,side_2,277,260
piece_1,side_2,277,259
piece_1,side_2,277,258
piece_1,side_2,277,257
piece_1,side_2,277,256
piece_1,side_2,276,255
piece_1,side_2,275,255
piece_1,side_2,274,254
piece_1,side_2,273,254
piece_1,side_3,271,254
piece_1,side_3,270,254
piece_1,side_3,269,253
piece_1,side_3,268,253
piece_1,side_3,267,253
piece_1,side_3,266,253
piece_1,side_3,265,253
piece_1,side_3,264,253
piece_1,side_3,263,253
piece_1,side_3,262,253
piece_1,side_3,261,252
piece_1,side_3,260,252
piece_1,side_3,259,252
piece_1,side_3,258,252
piece_1,side_3,257,252
piece_1,side_3,256,252
piece_1,side_3,255,252
piece_1,side_3,254,252
piece_1,side_3,253,252
piece_1,side_3,252,251
piece_1,side_3,251,251
piece_1,side_3,250,251
piece_1,side_3,249,251
piece_1,side_3,248,251
piece_1,side_3,247,251
piece_1,side_3,246,251
piece_1,side_3,245,251
piece_1,side_3,244,251
piece_1,side_3,243,250
piece_1,side_3,242,250
piece_1,side_3,241,250
piece_1,side_3,240,250
piece_1,side_3,239,250
piece_1,side_3,238,250
piece_1,side_3,237,250
piece_1,side_3,236,250
piece_1,side_3,235,249
piece_1,side_3,234,249
piece_1,side_3,233,249
piece_1,side_3,232,249
piece_1,side_3,231,249
piece_1,side_3,230,249
piece_1,side_3,229,249
piece_1,side_3,228,249
piece_1,side_3,227,249
piece_1,side_3,226,249
piece_1,side_3,225,248
piece_1,side_3,224,248
piece_1,side_3,223,248
piece_1,side_3,222,248
piece_1,side_3,221,248
piece_1,side_3,220,248
piece_1,side_3,219,248
piece_1,side_3,218,248
piece_1,side_3,217,248
piece_1,side_3,216,248
piece_1,side_3,215,248
piece_1,side_3,214,247
piece_1,side_3,213,247
piece_1,side_3,212,247
piece_1,side_3,211,247
piece_1,side_3,209,248
piece_1,side_3,208,248
piece_1,side_3,207,248
piece_1,side_3,206,249
piece_1,side_3,205,249
piece_1,side_3,204,250
piece_1,side_3,203,250
piece_1,side_3,203,251
piece_1,side_3,202,251
piece_1,side_3,202,252
piece_1,side_3,201,252
piece_1,side_3,201,253
piece_1,side_3,200,253
piece_1,side_3,200,254
piece_1,side_3,199,255
piece_1,side_3,199,256
piece_1,side_3,199,257
piece_1,side_3,198,258
piece_1,side_3,198,259
piece_1,side_3,199,260
piece_1,side_3,199,261
piece_1,side_3,199,262
piece_1,side_3,199,263
piece_1,side_3,200,264
piece_1,side_3,200,265
piece_1,side_3,201,266
piece_1,side_3,201,267
piece_1,side_3,201,268
piece_1,side_3,202,269
piece_1,side_3,202,270
piece_1,side_3,202,271
piece_1,side_3,203,272
piece_1,side_3,203,273
piece_1,side_3,204,274
piece_1,side_3,204,275
piece_1,side_3,205,276
piece_1,side_3,205,277
piece_1,side_3,205,278
piece_1,side_3,205,279
piece_1,side_3,205,280
piece_1,side_3,204,281
piece_1,side_3,204,282
piece_1,side_3,203,282
piece_1,side_3,203,283
piece_1,side_3,202,283
piece_1,side_3,202,284
piece_1,side_3,201,284
piece_1,side_3,201,285
piece_1,side_3,200,285
piece_1,side_3,199,286
piece_1,side_3,198,286
piece_1,side_3,198,287
piece_1,side_3,197,287
piece_1,side_3,196,287
piece_1,side_3,195,288
piece_1,side_3,194,288
piece_1,side_3,193,288
piece_1,side_3,192,289
piece_1,side_3,191,289
piece_1,side_3,190,289
piece_1,side_3,189,289
piece_1,side_3,188,289
piece_1,side_3,187,289
piece_1,side_3,186,289
piece_1,side_3,185,289
piece_1,side_3,184,289
piece_1,side_3,183,289
piece_1,side_3,182,289
piece_1,side_3,181,289
piece_1,side_3,180,289
piece_1,side_3,179,289
piece_1,side_3,178,288
piece_1,side_3,177,288
piece_1,side_3,176,287
piece_1,side_3,175,287
piece_1,side_3,175,286
piece_1,side_3,174,286
piece_1,side_3,174,285
piece_1,side_3,173,285
piece_1,side_3,173,284
piece_1,side_3,172,284
piece_1,side_3,172,283
piece_1,side_3,171,282
piece_1,side_3,171,281
piece_1,side_3,170,280
piece_1,side_3,170,279
piece_1,side_3,171,278
piece_1,side_3,171,277
piece_1,side_3,172,277
piece_1,side_3,172,276
piece_1,side_3,173,275
piece_1,side_3,173,274
piece_1,side_3,174,273
piece_1,side_3,174,272
piece_1,side_3,175,272
piece_1,side_3,175,271
piece_1,side_3,176,271
piece_1,side_3,176,270
piece_1,side_3,177,269
piece_1,side_3,177,268
piece_1,side_3,178,267
piece_1,side_3,178,266
piece_1,side_3,179,265
piece_1,side_3,179,264
piece_1,side_3,180,263
piece_1,side_3,180,262
piece_1,side_3,180,261
piece_1,side_3,180,260
piece_1,side_3,180,259
piece_1,side_3,180,258
piece_1,side_3,180,257
piece_1,side_3,180,256
piece_1,side_3,180,255
piece_1,side_3,179,254
piece_1,side_3,179,253
piece_1,side_3,178,253
piece_1,side_3,178,252
piece_1,side_3,177,252
piece_1,side_3,176,251
piece_1,side_3,175,251
piece_1,side_3,175,250
piece_1,side_3,174,250
piece_1,side_3,173,249
piece_1,side_3,172,249
piece_1,side_3,171,249
piece_1,side_3,170,249
piece_1,side_3,169,248
piece_1,side_3,168,248
piece_1,side_3,167,248
piece_1,side_3,166,248
piece_1,side_3,165,248
piece_1,side_3,164,248
piece_1,side_3,163,248
piece_1,side_3,162,248
piece_1,side_3,161,248
piece_1,side_3,160,248
piece_1,side_3,159,248
piece_1,side_3,158,248
piece_1,side_3,157,248
piece_1,side_3,156,248
piece_1,side_3,155,248
piece_1,side_3,154,248
piece_1,side_3,153,248
piece_1,side_3,152,248
piece_1,side_3,151,248
piece_1,side_3,150,248
piece_1,side_3,149,248
piece_1,side_3,148,248
piece_1,side_3,147,248
piece_1,side_3,146,248
piece_1,side_3,145,248
piece_1,side_3,144,248
piece_1,side_3,143,248
piece_1,side_3,142,248
piece_1,side_3,141,248
piece_1,side_3,140,248
piece_1,side_3,139,248
piece_1,side_3,138,248
piece_1,side_3,137,248
piece_1,side_3,136,248
piece_1,side_3,135,248
piece_1,side_3,134,248
piece_1,side_3,133,248
piece_1,side_3,132,248
piece_1,side_3,131,248
piece_1,side_3,130,249
piece_1,side_3,129,249
piece_1,side_3,128,249
piece_1,side_3,127,249
piece_1,side_3,126,249
piece_1,side_3,125,249
piece_1,side_3,124,249
piece_1,side_3,123,249
piece_1,side_3,122,249
piece_1,side_3,121,249
piece_1,side_3,120,249
piece_1,side_3,119,249
piece_1,side_3,118,249
piece_1,side_3,117,249
piece_1,side_3,116,249
piece_1,side_3,115,249
piece_1,side_3,114,249
piece_1,side_3,113,249
piece_1,side_3,112,250
piece_1,side_3,111,250
piece_1,side_3,111,251
piece_1,side_3,110,252
piece_1,side_3,110,253
piece_1,side_3,110,254
piece_2,side_0,366,254
piece_2,side_0,365,254
piece_2,side_0,364,255
piece_2,side_0,363,255
piece_2,side_0,362,256
piece_2,side_0,361,257
piece_2,side_0,361,258
piece_2,side_0,361,259
piece_2,side_0,361,260
piece_2,side_0,361,261
piece_2,side_0,361,262
piece_2,side_0,361,263
piece_2,side_0,361,264
piece_2,side_0,361,265
piece_2,side_0,361,266
piece_2,side_0,361,267
piece_2,side_0,361,268
piece_2,side_0,361,269
piece_2,side_0,361,270
piece_2,side_0,361,271
piece_2,side_0,360,272
piece_2,side_0,360,273
piece_2,side_0,360,274
piece_2,side_0,360,275
piece_2,side_0,360,276
piece_2,side_0,360,277
piece_2,side_0,360,278
piece_2,side_0,360,279
piece_2,side_0,360,280
piece_2,side_0,360,281
piece_2,side_0,360,282
piece_2,side_0,360,283
piece_2,side_0,360,284
piece_2,side_0,360,285
piece_2,side_0,360,286
piece_2,side_0,360,287
piece_2,side_0,360,288
piece_2,side_0,360,289
piece_2,side_0,360,290
piece_2,side_0,360,291
piece_2,side_0,360,292
piece_2,side_0,360,293
piece_2,side_0,360,294
piece_2,side_0,360,295
piece_2,side_0,360,296
piece_2,side_0,360,297
piece_2,side_0,360,298
piece_2,side_0,360,299
piece_2,side_0,360,300
piece_2,side_0,359,301
piece_2,side_0,359,302
piece_2,side_0,359,303
piece_2,side_0,359,304
piece_2,side_0,359,305
piece_2,side_0,359,306
piece_2,side_0,360,307
piece_2,side_0,360,308
piece_2,side_0,360,309
piece_2,side_0,360,310
piece_2,side_0,361,311
piece_2,side_0,361,312
piece_2,side_0,361,313
piece_2,side_0,362,314
piece_2,side_0,362,315
piece_2,side_0,363,315
piece_2,side_0,363,316
piece_2,side_0,364,316
piece_2,side_0,364,317
piece_2,side_0,365,317
piece_2,side_0,365,318
piece_2,side_0,366,318
piece_2,side_0,367,318
piece_2,side_0,368,318
piece_2,side_0,369,318
piece_2,side_0,370,318
piece_2,side_0,371,318
piece_2,side_0,372,318
piece_2,side_0,373,318
piece_2,side_0,374,317
piece_2,side_0,375,317
piece_2,side_0,376,317
piece_2,side_0,377,316
piece_2,side_0,378,316
piece_2,side_0,378,315
piece_2,side_0,379,315
piece_2,side_0,380,314
piece_2,side_0,381,314
piece_2,side_0,382,313
piece_2,side_0,383,313
piece_2,side_0,384,312
piece_2,side_0,385,312
piece_2,side_0,386,312
piece_2,side_0,387,312
piece_2,side_0,388,312
piece_2,side_0,389,313
piece_2,side_0,390,313
piece_2,side_0,390,314
piece_2,side_0,391,314
piece_2,side_0,391,315
piece_2,side_0,392,315
piece_2,side_0,392,316
piece_2,side_0,393,316
piece_2,side_0,393,317
piece_2,side_0,394,317
piece_2,side_0,394,318
piece_2,side_0,395,319
piece_2,side_0,395,320
piece_2,side_0,396,321
piece_2,side_0,396,322
piece_2,side_0,396,323
piece_2,side_0,396,324
piece_2,side_0,396,325
piece_2,side_0,396,326
piece_2,side_0,396,327
piece_2,side_0,396,328
piece_2,side_0,396,329
piece_2,side_0,396,330
piece_2,side_0,396,331
piece_2,side_0,396,332
piece_2,side_0,396,333
piece_2,side_0,395,334
piece_2,side_0,395,335
piece_2,side_0,394,336
piece_2,side_0,394,337
piece_2,side_0,393,338
piece_2,side_0,393,339
piece_2,side_0,392,339
piece_2,side_0,392,340
piece_2,side_0,391,340
piece_2,side_0,391,341
piece_2,side_0,390,341
piece_2,side_0,390,342
piece_2,side_0,389,342
piece_2,side_0,388,342
piece_2,side_0,387,343
piece_2,side_0,386,343
piece_2,side_0,385,343
piece_2,side_0,384,343
piece_2,side_0,383,342
piece_2,side_0,382,342
piece_2,side_0,381,342
piece_2,side_0,380,342
piece_2,side_0,379,341
piece_2,side_0,378,341
piece_2,side_0,377,340
piece_2,side_0,376,340
piece_2,side_0,375,339
piece_2,side_0,374,339
piece_2,side_0,373,338
piece_2,side_0,372,338
piece_2,side_0,371,337
piece_2,side_0,370,337
piece_2,side_0,369,336
piece_2,side_0,368,336
piece_2,side_0,367,336
piece_2,side_0,366,336
piece_2,side_0,365,336
piece_2,side_0,364,337
piece_2,side_0,363,337
piece_2,side_0,363,338
piece_2,side_0,362,338
piece_2,side_0,361,339
piece_2,side_0,360,340
piece_2,side_0,360,341
piece_2,side_0,359,341
piece_2,side_0,359,342
piece_2,side_0,358,343
piece_2,side_0,358,344
piece_2,side_0,358,345
piece_2,side_0,357,346
piece_2,side_0,357,347
piece_2,side_0,357,348
piece_2,side_0,357,349
piece_2,side_0,357,350
piece_2,side_0,357,351
piece_2,side_0,357,352
piece_2,side_0,357,353
piece_2,side_0,357,354
piece_2,side_0,356,355
piece_2,side_0,356,356
piece_2,side_0,356,357
piece_2,side_0,356,358
piece_2,side_0,356,359
piece_2,side_0,356,360
piece_2,side_0,356,361
piece_2,side_0,356,362
piece_2,side_0,356,363
piece_2,side_0,356,364
piece_2,side_0,356,365
piece_2,side_0,356,366
piece_2,side_0,356,367
piece_2,side_0,356,368
piece_2,side_0,356,369
piece_2,side_0,356,370
piece_2,side_0,356,371
piece_2,side_0,356,372
piece_2,side_0,355,373
piece_2,side_0,355,374
piece_2,side_0,355,375
piece_2,side_0,355,376
piece_2,side_0,355,377
piece_2,side_0,355,378
piece_2,side_0,355,379
piece_2,side_0,355,380
piece_2,side_0,355,381
piece_2,side_0,354,382
piece_2,side_0,354,383
piece_2,side_0,355,384
piece_2,side_0,355,385
piece_2,side_0,356,385
piece_2,side_0,357,385
piece_2,side_0,358,386
piece_2,side_0,359,386
piece_2,side_1,361,386
piece_2,side_1,362,386
piece_2,side_1,363,386
piece_2,side_1,364,386
piece_2,side_1,365,386
piece_2,side_1,366,386
piece_2,side_1,367,386
piece_2,side_1,368,386
piece_2,side_1,369,386
piece_2,side_1,370,386
piece_2,side_1,371,387
piece_2,side_1,372,387
piece_2,side_1,373,387
piece_2,side_1,374,387
piece_2,side_1,375,387
piece_2,side_1,376,387
piece_2,side_1,377,387
piece_2,side_1,378,387
piece_2,side_1,379,387
piece_2,side_1,380,387
piece_2,side_1,381,387
piece_2,side_1,382,387
piece_2,side_1,383,387
piece_2,side_1,384,387
piece_2,side_1,385,387
piece_2,side_1,386,387
piece_2,side_1,387,387
piece_2,side_1,388,387
piece_2,side_1,389,387
piece_2,side_1,390,387
piece_2,side_1,391,387
piece_2,side_1,392,387
piece_2,side_1,393,387
piece_2,side_1,394,387
piece_2,side_1,395,387
piece_2,side_1,396,387
piece_2,side_1,397,387
piece_2,side_1,398,387
piece_2,side_1,399,387
piece_2,side_1,400,387
piece_2,side_1,401,387
piece_2,side_1,402,387
piece_2,side_1,403,387
piece_2,side_1,404,387
piece_2,side_1,405,387
piece_2,side_1,406,387
piece_2,side_1,407,387
piece_2,side_1,408,387
piece_2,side_1,409,387
piece_2,side_1,410,387
piece_2,side_1,411,387
piece_2,side_1,412,387
piece_2,side_1,413,387
piece_2,side_1,414,387
piece_2,side_1,415,387
piece_2,side_1,416,387
piece_2,side_1,417,387
piece_2,side_1,418,387
piece_2,side_1,419,387
piece_2,side_1,420,387
piece_2,side_1,421,387
piece_2,side_1,422,387
piece_2,side_1,423,387
piece_2,side_1,424,387
piece_2,side_1,425,387
piece_2,side_1,426,387
piece_2,side_1,427,387
piece_2,side_1,428,387
piece_2,side_1,429,388
piece_2,side_1,430,388
piece_2,side_1,431,388
piece_2,side_1,432,388
piece_2,side_1,433,388
piece_2,side_1,434,388
piece_2,side_1,435,388
piece_2,side_1,436,388
piece_2,side_1,437,388
piece_2,side_1,438,388
piece_2,side_1,439,388
piece_2,side_1,440,388
piece_2,side_1,441,388
piece_2,side_1,442,388
piece_2,side_1,443,388
piece_2,side_1,444,388
piece_2,side_1,445,388
piece_2,side_1,446,388
piece_2,side_1,447,388
piece_2,side_1,448,388
piece_2,side_1,449,388
piece_2,side_1,450,388
piece_2,side_1,451,388
piece_2,side_1,452,388
piece_2,side_1,453,388
piece_2,side_1,454,388
piece_2,side_1,455,388
piece_2,side_1,456,388
piece_2,side_1,457,388
piece_2,side_1,458,388
piece_2,side_1,459,388
piece_2,side_1,460,388
piece_2,side_1,461,388
piece_2,side_1,462,388
piece_2,side_1,463,388
piece_2,side_1,464,388
piece_2,side_1,465,388
piece_2,side_1,466,388
piece_2,side_1,467,388
piece_2,side_1,468,388
piece_2,side_1,469,388
piece_2,side_1,470,388
piece_2,side_1,471,388
piece_2,side_1,472,388
piece_2,side_1,473,388
piece_2,side_1,474,388
piece_2,side_1,475,388
piece_2,side_1,476,388
piece_2,side_1,477,388
piece_2,side_1,478,388
piece_2,side_1,479,388
piece_2,side_1,480,389
piece_2,side_1,481,389
piece_2,side_1,482,389
piece_2,side_1,483,389
piece_2,side_1,484,389
piece_2,side_1,485,389
piece_2,side_1,486,389
piece_2,side_1,487,389
piece_2,side_1,488,389
piece_2,side_1,489,389
piece_2,side_1,490,389
piece_2,side_1,491,389
piece_2,side_1,492,389
piece_2,side_1,493,390
piece_2,side_1,494,390
piece_2,side_1,495,390
piece_2,side_1,496,390
piece_2,side_1,497,390
piece_2,side_1,498,390
piece_2,side_1,499,390
piece_2,side_1,500,390
piece_2,side_1,501,390
piece_2,side_1,502,390
piece_2,side_1,503,390
piece_2,side_1,504,390
piece_2,side_1,505,390
piece_2,side_1,506,390
piece_2,side_1,507,390
piece_2,side_1,507,389
piece_2,side_1,508,389
piece_2,side_1,508,388
piece_2,side_1,508,387
piece_2,side_1,508,386
piece_2,side_2,508,384
piece_2,side_2,508,383
piece_2,side_2,508,382
piece_2,side_2,508,381
piece_2,side_2,508,380
piece_2,side_2,508,379
piece_2,side_2,508,378
piece_2,side_2,508,377
piece_2,side_2,508,376
piece_2,side_2,509,375
piece_2,side_2,509,374
piece_2,side_2,509,373
piece_2,side_2,509,372
piece_2,side_2,509,371
piece_2,side_2,509,370
piece_2,side_2,509,369
piece_2,side_2,509,368
piece_2,side_2,509,367
piece_2,side_2,509,366
piece_2,side_2,509,365
piece_2,side_2,509,364
piece_2,side_2,509,363
piece_2,side_2,509,362
piece_2,side_2,509,361
piece_2,side_2,509,360
piece_2,side_2,509,359
piece_2,side_2,509,358
piece_2,side_2,509,357
piece_2,side_2,509,356
piece_2,side_2,509,355
piece_2,side_2,509,354
piece_2,side_2,509,353
piece_2,side_2,509,352
piece_2,side_2,509,351
piece_2,side_2,509,350
piece_2,side_2,509,349
piece_2,side_2,509,348
piece_2,side_2,509,347
piece_2,side_2,509,346
piece_2,side_2,509,345
piece_2,side_2,509,344
piece_2,side_2,509,343
piece_2,side_2,509,342
piece_2,side_2,509,341
piece_2,side_2,509,340
piece_2,side_2,508,339
piece_2,side_2,508,338
piece_2,side_2,508,337
piece_2,side_2,507,336
piece_2,side_2,507,335
piece_2,side_2,506,335
piece_2,side_2,506,334
piece_2,side_2,505,334
piece_2,side_2,504,333
piece_2,side_2,503,333
piece_2,side_2,502,333
piece_2,side_2,501,332
piece_2,side_2,500,332
piece_2,side_2,499,332
piece_2,side_2,498,333
piece_2,side_2,497,333
piece_2,side_2,496,333
piece_2,side_2,495,334
piece_2,side_2,494,334
piece_2,side_2,493,335
piece_2,side_2,492,335
piece_2,side_2,491,336
piece_2,side_2,490,336
piece_2,side_2,490,337
piece_2,side_2,489,337
piece_2,side_2,488,338
piece_2,side_2,487,338
piece_2,side_2,487,339
piece_2,side_2,486,339
piece_2,side_2,486,340
piece_2,side_2,485,340
piece_2,side_2,485,341
piece_2,side_2,484,341
piece_2,side_2,483,341
piece_2,side_2,482,341
piece_2,side_2,481,341
piece_2,side_2,480,341
piece_2,side_2,479,341
piece_2,side_2,478,340
piece_2,side_2,477,340
piece_2,side_2,476,339
piece_2,side_2,475,339
piece_2,side_2,475,338
piece_2,side_2,474,338
piece_2,side_2,474,337
piece_2,side_2,473,336
piece_2,side_2,473,335
piece_2,side_2,472,335
piece_2,side_2,472,334
piece_2,side_2,471,333
piece_2,side_2,471,332
piece_2,side_2,470,331
piece_2,side_2,470,330
piece_2,side_2,470,329
piece_2,side_2,470,328
piece_2,side_2,469,327
piece_2,side_2,469,326
piece_2,side_2,469,325
piece_2,side_2,469,324
piece_2,side_2,469,323
piece_2,side_2,469,322
piece_2,side_2,469,321
piece_2,side_2,469,320
piece_2,side_2,469,319
piece_2,side_2,469,318
piece_2,side_2,470,317
piece_2,side_2,470,316
piece_2,side_2,470,315
piece_2,side_2,471,314
piece_2,side_2,471,313
piece_2,side_2,472,312
piece_2,side_2,472,311
piece_2,side_2,473,310
piece_2,side_2,473,309
piece_2,side_2,474,309
piece_2,side_2,474,308
piece_2,side_2,475,308
piece_2,side_2,475,307
piece_2,side_2,476,307
piece_2,side_2,476,306
piece_2,side_2,477,306
piece_2,side_2,478,305
piece_2,side_2,479,305
piece_2,side_2,479,304
piece_2,side_2,480,304
piece_2,side_2,481,303
piece_2,side_2,482,303
piece_2,side_2,483,303
piece_2,side_2,484,304
piece_2,side_2,485,304
piece_2,side_2,485,305
piece_2,side_2,486,305
piece_2,side_2,486,306
piece_2,side_2,487,306
piece_2,side_2,487,307
piece_2,side_2,488,307
piece_2,side_2,488,308
piece_2,side_2,489,308
piece_2,side_2,490,309
piece_2,side_2,491,309
piece_2,side_2,491,310
piece_2,side_2,492,310
piece_2,side_2,492,311
piece_2,side_2,493,311
piece_2,side_2,494,312
piece_2,side_2,495,312
piece_2,side_2,496,313
piece_2,side_2,497,313
piece_2,side_2,498,313
piece_2,side_2,499,313
piece_2,side_2,500,314
piece_2,side_2,501,314
piece_2,side_2,502,314
piece_2,side_2,503,313
piece_2,side_2,504,313
piece_2,side_2,505,313
piece_2,side_2,505,312
piece_2,side_2,506,312
piece_2,side_2,506,311
piece_2,side_2,507,311
piece_2,side_2,507,310
piece_2,side_2,508,310
piece_2,side_2,508,309
piece_2,side_2,509,309
piece_2,side_2,509,308
piece_2,side_2,509,307
piece_2,side_2,509,306
piece_2,side_2,509,305
piece_2,side_2,509,304
piece_2,side_2,509,303
piece_2,side_2,509,302
piece_2,side_2,509,301
piece_2,side_2,509,300
piece_2,side_2,510,299
piece_2,side_2,510,298
piece_2,side_2,510,297
piece_2,side_2,510,296
piece_2,side_2,510,295
piece_2,side_2,510,294
piece_2,side_2,510,293
piece_2,side_2,510,292
piece_2,side_2,510,291
piece_2,side_2,510,290
piece_2,side_2,510,289
piece_2,side_2,510,288
piece_2,side_2,510,287
piece_2,side_2,510,286
piece_2,side_2,510,285
piece_2,side_2,510,284
piece_2,side_2,510,283
piece_2,side_2,510,282
piece_2,side_2,510,281
piece_2,side_2,510,280
piece_2,side_2,510,279
piece_2,side_2,510,278
piece_2,side_2,510,277
piece_2,side_2,510,276
piece_2,side_2,510,275
piece_2,side_2,510,274
piece_2,side_2,510,273
piece_2,side_2,510,272
piece_2,side_2,510,271
piece_2,side_2,510,270
piece_2,side_2,510,269
piece_2,side_2,510,268
piece_2,side_2,510,267
piece_2,side_2,510,266
piece_2,side_2,510,265
piece_2,side_2,510,264
piece_2,side_2,509,264
piece_2,side_2,508,263
piece_2,side_2,507,263
piece_2,side_2,506,263
piece_2,side_3,504,263
piece_2,side_3,503,263
piece_2,side_3,502,263
piece_2,side_3,501,263
piece_2,side_3,500,263
piece_2,side_3,499,263
piece_2,side_3,498,263
piece_2,side_3,497,263
piece_2,side_3,496,262
piece_2,side_3,495,262
piece_2,side_3,494,262
piece_2,side_3,493,262
piece_2,side_3,492,262
piece_2,side_3,491,263
piece_2,side_3,490,263
piece_2,side_3,489,263
piece_2,side_3,488,263
piece_2,side_3,487,264
piece_2,side_3,486,264
piece_2,side_3,485,265
piece_2,side_3,485,266
piece_2,side_3,485,267
piece_2,side_3,484,267
piece_2,side_3,483,267
piece_2,side_3,482,267
piece_2,side_3,481,267
piece_2,side_3,480,267
piece_2,side_3,479,267
piece_2,side_3,478,268
piece_2,side_3,477,268
piece_2,side_3,477,269
piece_2,side_3,476,269
piece_2,side_3,475,269
piece_2,side_3,474,269
piece_2,side_3,473,269
piece_2,side_3,473,270
piece_2,side_3,472,271
piece_2,side_3,471,271
piece_2,side_3,470,272
piece_2,side_3,469,272
piece_2,side_3,468,272
piece_2,side_3,468,271
piece_2,side_3,467,270
piece_2,side_3,467,269
piece_2,side_3,466,269
piece_2,side_3,466,268
piece_2,side_3,466,267
piece_2,side_3,467,267
piece_2,side_3,468,267
piece_2,side_3,469,267
piece_2,side_3,470,267
piece_2,side_3,471,267
piece_2,side_3,472,267
piece_2,side_3,473,267
piece_2,side_3,473,266
piece_2,side_3,473,265
piece_2,side_3,473,264
piece_2,side_3,472,264
piece_2,side_3,471,263
piece_2,side_3,470,263
piece_2,side_3,469,263
piece_2,side_3,468,263
piece_2,side_3,467,263
piece_2,side_3,466,263
piece_2,side_3,465,263
piece_2,side_3,464,263
piece_2,side_3,463,263
piece_2,side_3,462,263
piece_2,side_3,461,263
piece_2,side_3,460,263
piece_2,side_3,459,262
piece_2,side_3,458,262
piece_2,side_3,457,262
piece_2,side_3,457,261
piece_2,side_3,457,260
piece_2,side_3,457,259
piece_2,side_3,458,258
piece_2,side_3,458,257
piece_2,side_3,459,257
piece_2,side_3,459,256
piece_2,side_3,460,255
piece_2,side_3,460,254
piece_2,side_3,461,254
piece_2,side_3,461,253
piece_2,side_3,462,253
piece_2,side_3,462,252
piece_2,side_3,463,251
piece_2,side_3,463,250
piece_2,side_3,463,249
piece_2,side_3,464,248
piece_2,side_3,464,247
piece_2,side_3,464,246
piece_2,side_3,464,245
piece_2,side_3,464,244
piece_2,side_3,464,243
piece_2,side_3,464,242
piece_2,side_3,464,241
piece_2,side_3,464,240
piece_2,side_3,463,239
piece_2,side_3,463,238
piece_2,side_3,462,237
piece_2,side_3,462,236
piece_2,side_3,461,236
piece_2,side_3,461,235
piece_2,side_3,460,235
piece_2,side_3,459,234
piece_2,side_3,458,234
piece_2,side_3,458,233
piece_2,side_3,457,233
piece_2,side_3,456,232
piece_2,side_3,455,232
piece_2,side_3,454,232
piece_2,side_3,453,231
piece_2,side_3,452,231
piece_2,side_3,451,231
piece_2,side_3,450,230
piece_2,side_3,449,230
piece_2,side_3,448,230
piece_2,side_3,447,230
piece_2,side_3,446,230
piece_2,side_3,445,230
piece_2,side_3,444,230
piece_2,side_3,443,229
piece_2,side_3,442,229
piece_2,side_3,440,230
piece_2,side_3,439,230
piece_2,side_3,438,230
piece_2,side_3,437,230
piece_2,side_3,436,230
piece_2,side_3,435,230
piece_2,side_3,434,230
piece_2,side_3,433,230
piece_2,side_3,432,231
piece_2,side_3,431,231
piece_2,side_3,430,231
piece_2,side_3,429,231
piece_2,side_3,428,232
piece_2,side_3,427,232
piece_2,side_3,426,232
piece_2,side_3,425,233
piece_2,side_3,424,233
piece_2,side_3,424,234
piece_2,side_3,423,234
piece_2,side_3,422,235
piece_2,side_3,421,235
piece_2,side_3,421,236
piece_2,side_3,420,237
piece_2,side_3,420,238
piece_2,side_3,419,238
piece_2,side_3,419,239
piece_2,side_3,418,240
piece_2,side_3,418,241
piece_2,side_3,417,242
piece_2,side_3,418,243
piece_2,side_3,418,244
piece_2,side_3,418,245
piece_2,side_3,419,246
piece_2,side_3,419,247
piece_2,side_3,420,248
piece_2,side_3,420,249
piece_2,side_3,421,250
piece_2,side_3,421,251
piece_2,side_3,422,251
piece_2,side_3,422,252
piece_2,side_3,423,253
piece_2,side_3,423,254
piece_2,side_3,424,254
piece_2,side_3,424,255
piece_2,side_3,425,256
piece_2,side_3,425,257
piece_2,side_3,425,258
piece_2,side_3,425,259
piece_2,side_3,425,260
piece_2,side_3,424,260
piece_2,side_3,423,260
piece_2,side_3,422,260
piece_2,side_3,421,260
piece_2,side_3,420,260
piece_2,side_3,419,260
piece_2,side_3,418,260
piece_2,side_3,417,260
piece_2,side_3,416,260
piece_2,side_3,415,260
piece_2,side_3,414,260
piece_2,side_3,413,260
piece_2,side_3,412,260
piece_2,side_3,411,260
piece_2,side_3,410,260
piece_2,side_3,409,260
piece_2,side_3,408,260
piece_2,side_3,407,259
piece_2,side_3,406,259
piece_2,side_3,405,259
piece_2,side_3,404,259
piece_2,side_3,403,259
piece_2,side_3,402,259
piece_2,side_3,401,259
piece_2,side_3,400,258
piece_2,side_3,399,258
piece_2,side_3,398,258
piece_2,side_3,397,258
piece_2,side_3,396,258
piece_2,side_3,395,258
piece_2,side_3,394,258
piece_2,side_3,393,258
piece_2,side_3,392,258
piece_2,side_3,391,258
piece_2,side_3,390,257
piece_2,side_3,389,257
piece_2,side_3,388,257
piece_2,side_3,387,257
piece_2,side_3,386,257
piece_2,side_3,385,257
piece_2,side_3,384,256
piece_2,side_3,383,256
piece_2,side_3,382,256
piece_2,side_3,381,256
